site_id,tipo,pareado_com,ano,fase,sensor,raio_km,area_buffer_ha,pixels_validos,area_ha_vegetacao_densa,prop_vegetacao_densa,area_ha_vegetacao_rala,prop_vegetacao_rala,area_ha_solo_exposto_obras,prop_solo_exposto_obras,area_ha_construida_urbana,prop_construida_urbana,area_ha_agua,prop_agua
ascenty-hortolandia,tratamento,ascenty-hortolandia,2018,durante,landsat,1.0,314.16,3490,4.05,0.012894,81.54,0.259599,1.8,0.005731,226.62,0.72149,0.09,0.000287
ascenty-hortolandia,tratamento,ascenty-hortolandia,2019,durante,landsat,1.0,314.16,3490,8.55,0.027221,81.99,0.261032,0.99,0.003152,222.48,0.708309,0.09,0.000287
ascenty-hortolandia,tratamento,ascenty-hortolandia,2020,durante,landsat,1.0,314.16,3490,7.29,0.023209,90.72,0.288825,1.17,0.003725,214.74,0.683668,0.18,0.000573
ascenty-hortolandia,tratamento,ascenty-hortolandia,2021,durante,landsat,1.0,314.16,3490,3.42,0.010888,74.07,0.235817,2.07,0.00659,234.45,0.746418,0.09,0.000287
ascenty-hortolandia,tratamento,ascenty-hortolandia,2022,durante,landsat,1.0,314.16,3490,3.42,0.010888,73.62,0.234384,4.5,0.014327,232.38,0.739828,0.18,0.000573
ascenty-hortolandia,tratamento,ascenty-hortolandia,2015,pre,landsat,1.5,706.86,7856,18.0,0.025458,223.56,0.316191,3.78,0.005346,461.16,0.65224,0.54,0.000764
ascenty-hortolandia,tratamento,ascenty-hortolandia,2016,pre,landsat,1.5,706.86,7856,10.53,0.014893,217.53,0.307663,3.15,0.004455,475.2,0.672098,0.63,0.000891
ascenty-hortolandia,tratamento,ascenty-hortolandia,2017,pre,landsat,1.5,706.86,7856,11.43,0.016166,212.67,0.300789,3.24,0.004582,479.25,0.677826,0.45,0.000636
ascenty-hortolandia,tratamento,ascenty-hortolandia,2018,durante,landsat,1.5,706.86,7856,13.32,0.018839,211.32,0.29888,5.85,0.008274,475.83,0.672989,0.72,0.001018
ascenty-hortolandia,tratamento,ascenty-hortolandia,2019,durante,landsat,1.5,706.86,7856,25.65,0.036278,212.13,0.300025,3.69,0.005219,465.12,0.657841,0.45,0.000636
ascenty-hortolandia,tratamento,ascenty-hortolandia,2020,durante,landsat,1.5,706.86,7856,21.6,0.03055,222.03,0.314027,3.24,0.004582,459.54,0.649949,0.63,0.000891
ascenty-hortolandia,tratamento,ascenty-hortolandia,2021,durante,landsat,1.5,706.86,7856,9.45,0.013366,199.35,0.28195,4.86,0.006874,493.02,0.697301,0.36,0.000509
ascenty-hortolandia,tratamento,ascenty-hortolandia,2022,durante,landsat,1.5,706.86,7856,13.59,0.019221,204.93,0.289842,5.76,0.008147,482.4,0.682281,0.36,0.000509
ascenty-hortolandia,tratamento,ascenty-hortolandia,2015,pre,landsat,2.0,1256.64,13969,45.99,0.036581,412.02,0.327726,9.36,0.007445,787.23,0.626172,2.61,0.002076
ascenty-hortolandia,tratamento,ascenty-hortolandia,2016,pre,landsat,2.0,1256.64,13969,25.83,0.020545,406.17,0.323073,8.64,0.006872,814.68,0.648006,1.89,0.001503
ascenty-hortolandia,tratamento,ascenty-hortolandia,2017,pre,landsat,2.0,1256.64,13969,26.73,0.021261,403.02,0.320567,9.0,0.007159,817.29,0.650082,1.17,0.000931
ascenty-hortolandia,tratamento,ascenty-hortolandia,2018,durante,landsat,2.0,1256.64,13969,27.99,0.022264,399.42,0.317703,12.96,0.010309,816.03,0.64908,0.81,0.000644
ascenty-hortolandia,tratamento,ascenty-hortolandia,2019,durante,landsat,2.0,1256.64,13969,51.21,0.040733,398.34,0.316844,19.17,0.015248,787.05,0.626029,1.44,0.001145
ascenty-hortolandia,tratamento,ascenty-hortolandia,2020,durante,landsat,2.0,1256.64,13969,40.14,0.031928,398.25,0.316773,12.15,0.009664,805.14,0.640418,1.53,0.001217
ascenty-hortolandia,tratamento,ascenty-hortolandia,2021,durante,landsat,2.0,1256.64,13969,19.8,0.015749,359.55,0.28599,10.35,0.008233,866.43,0.689169,1.08,0.000859
ascenty-hortolandia,tratamento,ascenty-hortolandia,2022,durante,landsat,2.0,1256.64,13969,26.1,0.02076,369.0,0.293507,13.59,0.01081,847.35,0.673992,1.17,0.000931
ascenty-hortolandia,tratamento,ascenty-hortolandia,2015,pre,landsat,3.0,2827.43,31430,216.9,0.076678,1186.29,0.419376,24.12,0.008527,1390.05,0.491409,11.34,0.004009
ascenty-hortolandia,tratamento,ascenty-hortolandia,2016,pre,landsat,3.0,2827.43,31430,137.43,0.048584,1166.85,0.412504,25.83,0.009131,1488.96,0.526376,9.63,0.003404
ascenty-hortolandia,tratamento,ascenty-hortolandia,2017,pre,landsat,3.0,2827.43,31430,135.63,0.047948,1179.72,0.417054,23.94,0.008463,1482.48,0.524085,6.93,0.00245
ascenty-hortolandia,tratamento,ascenty-hortolandia,2018,durante,landsat,3.0,2827.43,31430,133.11,0.047057,1138.77,0.402577,27.0,0.009545,1525.68,0.539357,4.14,0.001464
ascenty-hortolandia,tratamento,ascenty-hortolandia,2019,durante,landsat,3.0,2827.43,31430,218.52,0.077251,1163.25,0.411231,31.41,0.011104,1409.76,0.498377,5.76,0.002036
ascenty-hortolandia,tratamento,ascenty-hortolandia,2020,durante,landsat,3.0,2827.43,31430,180.63,0.063856,1169.91,0.413586,23.94,0.008463,1449.9,0.512568,4.32,0.001527
ascenty-hortolandia,tratamento,ascenty-hortolandia,2021,durante,landsat,3.0,2827.43,31430,120.15,0.042475,1067.4,0.377346,22.14,0.007827,1614.96,0.57092,4.05,0.001432
ascenty-hortolandia,tratamento,ascenty-hortolandia,2022,durante,landsat,3.0,2827.43,31430,118.8,0.041998,1101.33,0.389341,25.2,0.008909,1579.5,0.558384,3.87,0.001368
ascenty-hortolandia,tratamento,ascenty-hortolandia,2015,pre,landsat,5.0,7853.98,87285,734.58,0.09351,3214.35,0.409177,102.15,0.013003,3772.89,0.480277,31.68,0.004033
ascenty-hortolandia,tratamento,ascenty-hortolandia,2016,pre,landsat,5.0,7853.98,87297,519.75,0.066153,3202.56,0.40762,105.93,0.013483,3999.42,0.509044,29.07,0.0037
ascenty-hortolandia,tratamento,ascenty-hortolandia,2017,pre,landsat,5.0,7853.98,87303,499.23,0.063537,3146.04,0.400399,104.49,0.013299,4080.24,0.519295,27.27,0.003471
ascenty-hortolandia,tratamento,ascenty-hortolandia,2018,durante,landsat,5.0,7853.98,87300,513.09,0.065304,3145.77,0.400378,100.35,0.012772,4070.7,0.518099,27.09,0.003448
ascenty-hortolandia,tratamento,ascenty-hortolandia,2019,durante,landsat,5.0,7853.98,87295,769.32,0.097921,3208.59,0.408397,85.41,0.010871,3766.23,0.479375,27.0,0.003437
ascenty-hortolandia,tratamento,ascenty-hortolandia,2020,durante,landsat,5.0,7853.98,87302,642.24,0.081739,3192.75,0.406348,92.88,0.011821,3900.42,0.496415,28.89,0.003677
ascenty-hortolandia,tratamento,ascenty-hortolandia,2021,durante,landsat,5.0,7853.98,87297,396.9,0.050517,2948.58,0.375294,90.99,0.011581,4399.74,0.559996,20.52,0.002612
ascenty-hortolandia,tratamento,ascenty-hortolandia,2022,durante,landsat,5.0,7853.98,87303,423.09,0.053847,3041.19,0.387054,81.63,0.010389,4286.25,0.545514,25.11,0.003196
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,pre,landsat,0.5,78.54,875,8.91,0.113143,54.81,0.696,0.09,0.001143,14.94,0.189714,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,pre,landsat,0.5,78.54,875,9.0,0.114286,50.67,0.643429,0.0,0.0,19.08,0.242286,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,pre,landsat,0.5,78.54,875,9.36,0.118857,44.55,0.565714,0.09,0.001143,24.75,0.314286,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,durante,landsat,0.5,78.54,875,13.14,0.166857,39.6,0.502857,0.09,0.001143,25.92,0.329143,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,pos,landsat,0.5,78.54,875,12.78,0.162286,43.65,0.554286,0.45,0.005714,21.87,0.277714,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,pos,landsat,0.5,78.54,875,6.21,0.078857,43.2,0.548571,0.36,0.004571,28.98,0.368,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,pos,landsat,0.5,78.54,875,11.25,0.142857,48.06,0.610286,0.0,0.0,19.44,0.246857,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,pre,landsat,1.0,314.16,3503,53.64,0.17014,170.37,0.540394,0.18,0.000571,90.9,0.288324,0.18,0.000571
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,pre,landsat,1.0,314.16,3503,49.14,0.155866,164.79,0.522695,0.18,0.000571,101.07,0.320582,0.09,0.000285
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,pre,landsat,1.0,314.16,3503,50.85,0.16129,158.31,0.502141,0.81,0.002569,105.3,0.333999,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,durante,landsat,1.0,314.16,3503,73.26,0.232372,145.08,0.460177,0.09,0.000285,96.84,0.307165,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,pos,landsat,1.0,314.16,3503,75.6,0.239794,143.01,0.453611,0.54,0.001713,96.12,0.304882,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,pos,landsat,1.0,314.16,3503,43.11,0.13674,143.01,0.453611,0.99,0.00314,128.16,0.406509,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,pos,landsat,1.0,314.16,3503,61.02,0.193548,157.23,0.498715,0.0,0.0,97.02,0.307736,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,pre,landsat,1.5,706.86,7841,126.81,0.179696,367.56,0.520852,0.54,0.000765,210.51,0.298304,0.27,0.000383
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,pre,landsat,1.5,706.86,7841,112.68,0.159674,362.61,0.513838,0.72,0.00102,229.5,0.325214,0.18,0.000255
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,pre,landsat,1.5,706.86,7841,127.26,0.180334,350.19,0.496238,1.53,0.002168,226.62,0.321133,0.09,0.000128
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,durante,landsat,1.5,706.86,7841,168.84,0.239255,326.43,0.462569,0.27,0.000383,210.06,0.297666,0.09,0.000128
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,pos,landsat,1.5,706.86,7841,175.32,0.248438,326.52,0.462696,0.72,0.00102,203.04,0.287718,0.09,0.000128
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,pos,landsat,1.5,706.86,7841,104.4,0.14794,316.62,0.448667,1.53,0.002168,283.14,0.401224,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,pos,landsat,1.5,706.86,7841,149.22,0.211453,323.91,0.458998,0.09,0.000128,232.47,0.329422,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,pre,landsat,2.0,1256.64,13961,228.15,0.181577,620.64,0.493947,1.26,0.001003,406.08,0.323186,0.36,0.000287
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,pre,landsat,2.0,1256.64,13961,219.78,0.174916,604.8,0.481341,1.44,0.001146,430.29,0.342454,0.18,0.000143
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,pre,landsat,2.0,1256.64,13961,230.13,0.183153,608.85,0.484564,6.21,0.004942,411.21,0.327269,0.09,7.2e-05
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,durante,landsat,2.0,1256.64,13961,300.87,0.239453,569.7,0.453406,2.16,0.001719,383.67,0.305351,0.09,7.2e-05
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,pos,landsat,2.0,1256.64,13961,299.79,0.238593,580.14,0.461715,2.07,0.001647,374.4,0.297973,0.09,7.2e-05
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,pos,landsat,2.0,1256.64,13961,193.59,0.154072,546.75,0.435141,3.33,0.00265,512.82,0.408137,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,pos,landsat,2.0,1256.64,13961,264.51,0.210515,571.41,0.454767,0.45,0.000358,420.12,0.33436,0.0,0.0
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,pre,landsat,3.0,2827.43,31414,572.94,0.202649,1451.34,0.513338,4.86,0.001719,795.96,0.281531,2.16,0.000764
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,pre,landsat,3.0,2827.43,31414,560.79,0.198351,1421.91,0.502929,5.22,0.001846,838.35,0.296524,0.99,0.00035
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,pre,landsat,3.0,2827.43,31414,582.39,0.205991,1421.73,0.502865,20.25,0.007162,802.26,0.283759,0.63,0.000223
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,durante,landsat,3.0,2827.43,31414,733.14,0.259311,1345.5,0.475902,8.91,0.003151,738.72,0.261285,0.99,0.00035
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,pos,landsat,3.0,2827.43,31414,728.73,0.257751,1351.89,0.478163,6.48,0.002292,738.63,0.261253,1.53,0.000541
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,pos,landsat,3.0,2827.43,31414,445.68,0.157637,1374.57,0.486185,9.0,0.003183,997.2,0.352709,0.81,0.000286
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,pos,landsat,3.0,2827.43,31414,627.93,0.222098,1353.87,0.478863,2.16,0.000764,842.31,0.297924,0.99,0.00035
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2016,pre,landsat,5.0,7853.98,87258,2254.41,0.287068,3437.28,0.437691,19.89,0.002533,2129.76,0.271196,11.88,0.001513
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2017,pre,landsat,5.0,7853.98,87258,2232.54,0.284283,3400.11,0.432957,18.36,0.002338,2192.94,0.279241,9.27,0.00118
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2018,pre,landsat,5.0,7853.98,87257,2277.0,0.289948,3394.08,0.432195,44.19,0.005627,2130.21,0.271256,7.65,0.000974
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2019,durante,landsat,5.0,7853.98,87258,2716.11,0.345859,3121.11,0.397431,29.52,0.003759,1975.41,0.251541,11.07,0.00141
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2020,pos,landsat,5.0,7853.98,87258,2704.23,0.344347,3102.57,0.39507,26.82,0.003415,2007.99,0.25569,11.61,0.001478
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2021,pos,landsat,5.0,7853.98,87258,1802.52,0.229526,3541.59,0.450973,28.35,0.00361,2471.94,0.314768,8.82,0.001123
ctrl-ascenty-jundiai-p01,controle,ascenty-jundiai,2022,pos,landsat,5.0,7853.98,87258,2418.57,0.307972,3213.18,0.409154,13.32,0.001696,2198.7,0.279974,9.45,0.001203
ascenty-jundiai,tratamento,ascenty-jundiai,2016,pre,landsat,0.5,78.54,876,8.82,0.111872,29.7,0.376712,2.88,0.03653,37.35,0.473744,0.09,0.001142
ascenty-jundiai,tratamento,ascenty-jundiai,2017,pre,landsat,0.5,78.54,876,8.55,0.108447,28.8,0.365297,0.63,0.007991,40.86,0.518265,0.0,0.0
ascenty-jundiai,tratamento,ascenty-jundiai,2018,pre,landsat,0.5,78.54,876,9.36,0.118721,26.82,0.340183,1.35,0.017123,41.31,0.523973,0.0,0.0
ascenty-jundiai,tratamento,ascenty-jundiai,2019,durante,landsat,0.5,78.54,876,10.71,0.135845,26.82,0.340183,0.36,0.004566,40.86,0.518265,0.09,0.001142
ascenty-jundiai,tratamento,ascenty-jundiai,2020,pos,landsat,0.5,78.54,876,10.26,0.130137,27.99,0.355023,0.72,0.009132,39.87,0.505708,0.0,0.0
ascenty-jundiai,tratamento,ascenty-jundiai,2021,pos,landsat,0.5,78.54,876,8.1,0.10274,26.64,0.3379,1.17,0.01484,42.93,0.544521,0.0,0.0
ascenty-jundiai,tratamento,ascenty-jundiai,2022,pos,landsat,0.5,78.54,876,10.26,0.130137,26.55,0.336758,0.81,0.010274,41.22,0.522831,0.0,0.0
ascenty-jundiai,tratamento,ascenty-jundiai,2016,pre,landsat,1.0,314.16,3485,37.26,0.118795,128.97,0.411191,4.95,0.015782,140.94,0.449354,1.53,0.004878
ascenty-jundiai,tratamento,ascenty-jundiai,2017,pre,landsat,1.0,314.16,3485,35.28,0.112482,125.01,0.398565,2.61,0.008321,149.58,0.476901,1.17,0.00373
ascenty-jundiai,tratamento,ascenty-jundiai,2018,pre,landsat,1.0,314.16,3485,38.07,0.121377,124.56,0.397131,4.95,0.015782,145.17,0.462841,0.9,0.002869
ascenty-jundiai,tratamento,ascenty-jundiai,2019,durante,landsat,1.0,314.16,3485,49.41,0.157532,108.81,0.346915,3.78,0.012052,150.3,0.479197,1.35,0.004304
ascenty-jundiai,tratamento,ascenty-jundiai,2020,pos,landsat,1.0,314.16,3474,46.53,0.14882,110.43,0.353195,2.97,0.009499,151.47,0.484456,1.26,0.00403
ascenty-jundiai,tratamento,ascenty-jundiai,2021,pos,landsat,1.0,314.16,3484,33.84,0.107922,109.98,0.350746,6.84,0.021814,162.0,0.516648,0.9,0.00287
ascenty-jundiai,tratamento,ascenty-jundiai,2022,pos,landsat,1.0,314.16,3485,40.95,0.13056,102.69,0.327403,5.58,0.017791,163.53,0.521377,0.9,0.002869
ascenty-jundiai,tratamento,ascenty-jundiai,2016,pre,landsat,1.5,706.86,7863,91.08,0.128704,316.17,0.446776,8.19,0.011573,287.64,0.406461,4.59,0.006486
ascenty-jundiai,tratamento,ascenty-jundiai,2017,pre,landsat,1.5,706.86,7863,85.77,0.121201,308.61,0.436093,6.66,0.009411,302.58,0.427572,4.05,0.005723
ascenty-jundiai,tratamento,ascenty-jundiai,2018,pre,landsat,1.5,706.86,7827,86.58,0.122908,318.33,0.451897,9.09,0.012904,287.64,0.40833,2.79,0.003961
ascenty-jundiai,tratamento,ascenty-jundiai,2019,durante,landsat,1.5,706.86,7863,123.3,0.174234,287.64,0.406461,5.76,0.008139,287.91,0.406842,3.06,0.004324
ascenty-jundiai,tratamento,ascenty-jundiai,2020,pos,landsat,1.5,706.86,7852,121.23,0.171549,286.29,0.40512,7.56,0.010698,288.36,0.408049,3.24,0.004585
ascenty-jundiai,tratamento,ascenty-jundiai,2021,pos,landsat,1.5,706.86,7862,84.42,0.119308,289.26,0.408802,13.41,0.018952,318.06,0.449504,2.43,0.003434
ascenty-jundiai,tratamento,ascenty-jundiai,2022,pos,landsat,1.5,706.86,7863,94.95,0.134173,282.15,0.398703,9.36,0.013227,319.05,0.450846,2.16,0.003052
ascenty-jundiai,tratamento,ascenty-jundiai,2016,pre,landsat,2.0,1256.64,13978,196.56,0.156246,615.33,0.489126,14.85,0.011804,424.8,0.337673,6.48,0.005151
ascenty-jundiai,tratamento,ascenty-jundiai,2017,pre,landsat,2.0,1256.64,13978,187.47,0.14902,610.02,0.484905,13.95,0.011089,440.82,0.350408,5.76,0.004579
ascenty-jundiai,tratamento,ascenty-jundiai,2018,pre,landsat,2.0,1256.64,13942,179.46,0.143021,630.45,0.502439,17.1,0.013628,423.45,0.33747,4.32,0.003443
ascenty-jundiai,tratamento,ascenty-jundiai,2019,durante,landsat,2.0,1256.64,13978,274.14,0.217914,551.25,0.438189,11.25,0.008943,416.7,0.331235,4.68,0.00372
ascenty-jundiai,tratamento,ascenty-jundiai,2020,pos,landsat,2.0,1256.64,13967,264.96,0.210783,556.02,0.442328,13.5,0.01074,417.51,0.33214,5.04,0.004009
ascenty-jundiai,tratamento,ascenty-jundiai,2021,pos,landsat,2.0,1256.64,13977,168.75,0.134149,597.69,0.475138,20.52,0.016313,467.1,0.371324,3.87,0.003076
ascenty-jundiai,tratamento,ascenty-jundiai,2022,pos,landsat,2.0,1256.64,13978,205.83,0.163614,569.52,0.452711,14.76,0.011733,463.86,0.368722,4.05,0.003219
ascenty-jundiai,tratamento,ascenty-jundiai,2016,pre,landsat,3.0,2827.43,31076,642.6,0.229759,1351.89,0.483363,38.07,0.013612,745.65,0.266604,18.63,0.006661
ascenty-jundiai,tratamento,ascenty-jundiai,2017,pre,landsat,3.0,2827.43,31434,622.08,0.219889,1401.12,0.49526,36.72,0.01298,752.22,0.26589,16.92,0.005981
ascenty-jundiai,tratamento,ascenty-jundiai,2018,pre,landsat,3.0,2827.43,31392,547.92,0.193935,1495.89,0.529466,35.91,0.01271,729.81,0.258314,15.75,0.005575
ascenty-jundiai,tratamento,ascenty-jundiai,2019,durante,landsat,3.0,2827.43,31433,797.94,0.28206,1287.99,0.455286,23.85,0.008431,702.81,0.248433,16.38,0.00579
ascenty-jundiai,tratamento,ascenty-jundiai,2020,pos,landsat,3.0,2827.43,31418,779.4,0.275638,1306.71,0.462124,26.91,0.009517,697.95,0.246833,16.65,0.005888
ascenty-jundiai,tratamento,ascenty-jundiai,2021,pos,landsat,3.0,2827.43,31433,516.06,0.18242,1479.06,0.522826,33.66,0.011898,786.69,0.278084,13.5,0.004772
ascenty-jundiai,tratamento,ascenty-jundiai,2022,pos,landsat,3.0,2827.43,31434,633.24,0.223834,1390.77,0.491601,26.37,0.009321,765.09,0.27044,13.59,0.004804
ascenty-jundiai,tratamento,ascenty-jundiai,2016,pre,landsat,5.0,7853.98,86382,2301.03,0.295976,3374.01,0.433991,174.15,0.022401,1872.81,0.240895,52.38,0.006738
ascenty-jundiai,tratamento,ascenty-jundiai,2017,pre,landsat,5.0,7853.98,87180,2238.66,0.285318,3414.24,0.435146,168.3,0.02145,1976.4,0.251893,48.6,0.006194
ascenty-jundiai,tratamento,ascenty-jundiai,2018,pre,landsat,5.0,7853.98,86996,2005.29,0.256115,3778.65,0.482608,146.16,0.018668,1853.91,0.236781,45.63,0.005828
ascenty-jundiai,tratamento,ascenty-jundiai,2019,durante,landsat,5.0,7853.98,87194,2623.68,0.334335,3345.12,0.426268,109.44,0.013946,1720.71,0.21927,48.51,0.006182
ascenty-jundiai,tratamento,ascenty-jundiai,2020,pos,landsat,5.0,7853.98,87183,2572.2,0.327816,3395.16,0.432699,98.91,0.012606,1728.27,0.220261,51.93,0.006618
ascenty-jundiai,tratamento,ascenty-jundiai,2021,pos,landsat,5.0,7853.98,87275,1866.15,0.237582,3786.75,0.482097,113.76,0.014483,2044.44,0.260281,43.65,0.005557
ascenty-jundiai,tratamento,ascenty-jundiai,2022,pos,landsat,5.0,7853.98,87086,2151.18,0.274464,3581.28,0.456928,84.96,0.01084,1978.47,0.252429,41.85,0.00534
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2013,pre,landsat,0.5,78.54,884,37.08,0.466063,29.61,0.372172,1.17,0.014706,10.08,0.126697,1.62,0.020362
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2014,durante,landsat,0.5,78.54,884,37.44,0.470588,32.22,0.404977,0.36,0.004525,8.01,0.100679,1.53,0.019231
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2015,durante,landsat,0.5,78.54,884,29.16,0.366516,40.41,0.507919,0.18,0.002262,8.46,0.106335,1.35,0.016968
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2016,pos,landsat,0.5,78.54,884,34.11,0.428733,36.72,0.461538,0.36,0.004525,6.75,0.084842,1.62,0.020362
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2017,pos,landsat,0.5,78.54,884,44.91,0.56448,26.46,0.332579,0.27,0.003394,6.84,0.085973,1.08,0.013575
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2013,pre,landsat,1.0,314.16,3531,159.39,0.501558,142.02,0.446899,1.17,0.003682,13.59,0.042764,1.62,0.005098
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2014,durante,landsat,1.0,314.16,3531,164.52,0.5177,141.21,0.44435,0.36,0.001133,10.17,0.032002,1.53,0.004815
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2015,durante,landsat,1.0,314.16,3531,134.01,0.421694,170.19,0.535542,0.27,0.00085,11.97,0.037666,1.35,0.004248
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2016,pos,landsat,1.0,314.16,3531,156.6,0.492778,149.85,0.471538,0.45,0.001416,9.27,0.02917,1.62,0.005098
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2017,pos,landsat,1.0,314.16,3531,174.51,0.549136,131.49,0.413764,0.27,0.00085,10.44,0.032852,1.08,0.003398
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2013,pre,landsat,1.5,706.86,7935,308.07,0.43138,363.87,0.509515,4.59,0.006427,35.55,0.049779,2.07,0.002899
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2014,durante,landsat,1.5,706.86,7935,308.97,0.43264,371.07,0.519597,2.52,0.003529,29.79,0.041714,1.8,0.00252
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2015,durante,landsat,1.5,706.86,7935,283.23,0.396597,390.15,0.546314,1.44,0.002016,37.89,0.053056,1.44,0.002016
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2016,pos,landsat,1.5,706.86,7935,306.99,0.429868,366.12,0.512665,3.51,0.004915,35.55,0.049779,1.98,0.002773
ctrl-ascenty-maracanau-p03,controle,ascenty-maracanau,2017,pos,landsat,1.5,706.86,7935,315.18,0.441336,355.41,0.497669,1.71,0.002394,40.5,0.056711,1.35,0.00189
